nct_id,tool_results,has_error,tool_prompted_pmids,tool_result_pmids,tool_ident_steps,tool_truncated
NCT02534597,false,true,"34694005,36370040,38453282,38619229,38814692,39508363",,,undefined
NCT04335422,false,true,"31681154,32771020,33743788,34974446",,,undefined
NCT04365686,true,true,"33532013,34336631",34336631,"pubmed_enhanced,google_scholar",undefined
NCT02948829,true,true,"29122463,30677305,30684747,31693803,36888687,37846724,37884415,38836832,38995684,39066408,39420169",39420169,"pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT03882424,false,true,null,,,undefined
NCT01668537,true,true,"24607004,26143613,26439129,36460535,38719852,39171509","26143613,39171509","pubmed_enhanced,google_scholar",undefined
NCT00225927,true,true,"21333482,21533657,22794705,23673078,25201587,27810132,30005808,35151049","21533657,25201587,27810132,30005808","linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT00597298,true,true,22938776,22938776,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT04552366,true,true,"33270225,33476760,33728097,34063733,34324836,34522886,35085851,35818435,37979588",34324836,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT00420277,false,true,"18443023,18694360,18729008,18798725,19341909,19460571,21317165,23351531,38395758",,,undefined
NCT02064946,true,true,"32159363,32911988,38520382,38553649,38577156,38754041,39177095,39417128","32911988,38520382","linked_at_registration,pubmed_enhanced,google_scholar,nct_match",undefined
NCT02439008,true,true,"27311798,28202367,28648185,32942768,36048363,37314223,38518733,38931833,39296981",32942768,google_scholar,undefined
NCT02396628,true,true,"29289756,29316837,29317998,30453910,31654094,31879790,32047890,32202630,32242050,32530080,32583904,33093368,35279803,36693157,39506073,39508043","30453910,31879790","linked_at_registration,google_scholar,nct_match",undefined
NCT02236767,true,true,"26575452,26575453,36525901,36819945","26575452,36819945","linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT05854342,true,true,"37999205,38042147,38247517,38892552",37999205,"pubmed_naive,pubmed_enhanced,google_scholar",undefined
NCT02755844,false,true,"32486505,33259852,33382149,36257537,36878569,38612893",,,undefined
NCT01306123,false,true,null,,,undefined
NCT02355327,false,true,26708615,,,undefined
NCT00858286,false,true,null,,,undefined
NCT02855892,false,true,null,,,undefined
NCT01689753,true,true,23228946,23228946,"linked_at_registration,google_scholar,nct_match",undefined
NCT04335435,true,true,"33694368,36984763,37562125,37630712,37691237,38790607,38798440",33694368,"linked_at_registration,google_scholar,nct_match",undefined
NCT04542109,false,true,"35073206,35402736,38447280,39121471,39176545,39222038,39423003",,,undefined
NCT01257984,true,true,"25609999,27563256","25609999,27563256","google_scholar,pubmed_enhanced",undefined
NCT04301804,false,true,null,,,undefined
NCT04355286,true,true,36738872,36738872,google_scholar,undefined
NCT02967926,true,true,"29101557,30786315,35899902,36220382,36345379,37273518,37969163",29101557,google_scholar,undefined
NCT04177745,true,true,"32843284,37646262,37770312,38430076,39031935",32843284,google_scholar,undefined
NCT04483336,true,true,"34172032,37408348,37621781,38063657,38186474,38216389,38239168,38883897","34172032,37408348","linked_at_registration,pubmed_enhanced,google_scholar,nct_match",undefined
NCT02059291,true,true,"29768139,32571870,34554243,34622762,37668289","29768139,32571870,34554243,34622762,37668289","linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT03077750,false,true,"38413239,38643362,38956961,38979519,39256603",,,undefined
NCT03321721,false,true,null,,,undefined
NCT01228305,true,true,"23526585,24732290",24732290,google_scholar,undefined
NCT00200720,false,true,27114827,,,undefined
NCT00534365,false,true,"21621321,21756280,37888839",,,undefined
NCT00539539,true,true,"19477574,21296838,36044391,36849625,38526550,38666065,39373106",21296838,"linked_at_registration,google_scholar,nct_match",undefined
NCT00967473,false,true,"30527793,35204334",,,undefined
NCT03065556,false,true,33845737,,,undefined
NCT00102336,true,true,"17697914,18096766,18242413,18981291,19671919,20393180,21434943,22494019,26201709,31449692,32813292,33213987","17697914,18242413,19671919,21434943","pubmed_enhanced,linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT00889408,true,true,"23646883,23714472,25770294,27761200,28218037,33807678,35928456",25770294,google_scholar,undefined
NCT00530660,true,true,"18550874,19712040,20018265,22749797,25355797",19712040,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT01193998,true,true,"26836437,27565045,27885969,31266791,37094710",27565045,"pubmed_naive,google_scholar",undefined
NCT06135948,false,true,null,,,undefined
NCT00023166,false,true,20964352,,,undefined
NCT02421328,true,true,"29132179,38025492,38424337,38501314,39009988",29132179,"linked_at_registration,google_scholar,nct_match",undefined
NCT00620555,false,true,null,,,undefined
NCT03674502,false,true,"38086815,39166495,39191779,39209782,39213786,39508576",,,undefined
NCT00946738,true,true,"21476099,36849541",21476099,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT00686881,false,true,"22043231,27999454,32874828,34503196,36845840,37839347,39138441,39200310,39252600",,,undefined
NCT00002803,true,true,"18349403,33627664,36807339",18349403,"linked_at_registration,google_scholar,nct_match",undefined
NCT02685345,true,true,"28722242,29488152,29607623,31377146","29488152,29607623","pubmed_enhanced,google_scholar",undefined
NCT01933659,false,true,null,,,undefined
NCT02343055,false,true,30923313,,,undefined
NCT03725267,true,true,"30875778,34923676,35306111,36586514",36586514,"pubmed_naive,google_scholar,nct_match",undefined
NCT00704028,true,true,"23553506,24069536,26257955,29284391,30056562",24069536,google_scholar,undefined
NCT02783313,true,true,"26541982,29553857,29773572,30499599,31730713,33051112,34066360,39485885","29773572,30499599","linked_at_registration,pubmed_enhanced,google_scholar,nct_match",undefined
NCT03805243,false,true,null,,,undefined
NCT01292590,true,true,"23193216,24766666,25998293,33789909,34371945,34620620,37862823,39015168",23193216,"pubmed_enhanced,google_scholar",undefined
NCT02232425,true,true,"29432871,30341006,31351659,31351660,31668585,32089486",32089486,google_scholar,undefined
NCT00977106,true,true,"25557658,29588576,30649524,31280937,31859346,32033935,32844216,36260501",25557658,google_scholar,undefined
NCT01986218,true,true,"25769658,29078041,29637471,33831426,34214610,34590610,36068332,38301911,39316769",29637471,google_scholar,undefined
NCT01394692,true,true,"20960320,21868284,22528791,26201972,29016833,33386012,33610872,37499054,38690090,38696050,38941630,39028196,39169088,39371095","20960320,21868284,22528791","pubmed_enhanced,linked_at_registration,google_scholar,nct_match",undefined
NCT02131961,false,true,"37892870,38041482,38372560,38396848,38467988,38618741,38707098,38845416,39018106,39018896",,,undefined
NCT03120026,true,true,"31497875,32961041,38104489,39063294,39125381,39195500",32961041,"linked_at_registration,google_scholar,nct_match",undefined
NCT01836445,true,true,"26519083,28062389,29937115,31361516,39192345,39348540,39350221,39380128,39387999",29937115,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match",undefined
NCT02607033,false,true,null,,,undefined
NCT03998722,false,true,null,,,undefined
NCT01698606,false,true,"30558152,31151720,31892662,33172866,35383062,36915150",,,undefined
NCT03691818,false,true,36474768,,,undefined
NCT02261857,false,true,"26111642,28421875,34387541,34977808,35364926,36030629,36966022,39325158",,,undefined
NCT02259491,false,true,28063093,,,undefined
NCT02300038,true,true,"29911636,35531763,36284797,37344077,38147413,39499423",29911636,"pubmed_enhanced,google_scholar",undefined
NCT01248403,true,true,"23215721,23911227,25813036,28271563,29760539,30957072,32339253,39267536",32339253,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT04598100,true,true,"29945566,32541376,33963489,34427834,35640485",33963489,pubmed_enhanced,undefined
NCT02388750,true,true,"26841815,30180722,30180723,30607675,31021390,31119459,31660894,39129521",30180723,pubmed_enhanced,undefined
NCT03086811,true,true,30335648,30335648,pubmed_enhanced,undefined
NCT00438282,true,true,"24296904,25999201,28812181,38236602,39354472",24296904,"linked_at_registration,pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT00530738,true,true,"30501620,31888740",30501620,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT03004586,false,true,30641582,,,undefined
NCT00330486,true,true,"21549529,21641663,21933201,22329472","21641663,21933201,22329472",pubmed_enhanced,undefined
NCT04320823,true,true,"33760230,34309028,35667962,37814964,37839089,38032644,38619686,38657001,39350201","33760230,34309028,35667962,37839089","linked_at_registration,pubmed_enhanced,google_scholar,nct_match",undefined
NCT00647270,true,true,"19837186,27338778,32182362",27338778,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT00421200,false,true,"18729008,19460571,32309621,34776270,38395758",,,undefined
NCT00148447,true,true,20472299,20472299,google_scholar,undefined
NCT03035487,true,true,"30169149,34421276,34659860,35655471,36995513,37217768,38238200,38704793,38820998",30169149,"pubmed_enhanced,google_scholar",undefined
NCT00636207,false,true,"33059013,35056988",,,undefined
NCT00064103,false,true,"19169960,24838674,25440877,28548063,29173078,29336259,33919679,38549260",,,undefined
NCT02016963,false,true,"32333847,35099182,36485117,36979744,39149895",,,undefined
NCT01116583,true,true,"23881791,24574444",24574444,"pubmed_enhanced,google_scholar",undefined
NCT00002456,false,true,"35460929,36641032,37972732,38314663,38576294",,,undefined
NCT03754959,true,true,"37728384,38019355,38019356,38535761,38656736",38019355,"pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT03273439,true,true,36186505,36186505,google_scholar,undefined
NCT00988260,false,true,null,,,undefined
NCT03727659,false,true,30308287,,,undefined
NCT02294396,true,true,"30069973,30548692,31571403","30548692,31571403",google_scholar,undefined
NCT00680147,false,true,"32036189,32042351,33828410,34105056,37085661",,,undefined
NCT01005472,false,true,"21444680,24210882,25654738,26601795,28562096,34431316,35740659,36600005,36669192,37490916,37892030,38846700,39288219",,,undefined
NCT03185507,false,true,"39098451,39177465,39179214,39397655",,,undefined
NCT00893256,false,true,"26151312,30815174",,,undefined
NCT04191928,true,true,38660886,38660886,pubmed_naive,undefined
NCT02395172,true,true,"27573173,28321814,29300693,30262187,31363172,33636453,33845211,35144482,35771392,36718142,37748693,38457254,38669053","30262187,33636453,33845211","linked_at_registration,google_scholar,nct_match,pubmed_naive,pubmed_enhanced",undefined
NCT03138577,true,true,33004656,33004656,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT00788788,true,true,"30850876,34813877",30850876,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT02030613,true,true,"26509061,30396593,30587248",30396593,"pubmed_enhanced,google_scholar",undefined
NCT00828737,false,true,"19252439,21623211,26809251,26960538,27529464",,,undefined
NCT01256762,false,true,"21841744,22841437,23253475,24975605,26331588,31136800,31894749,32806719,36437244",,,undefined
NCT03379259,true,true,"36797356,39096924",36797356,"pubmed_naive,pubmed_enhanced,google_scholar,nct_match",undefined
NCT02389894,true,true,"27103133,27532912,28787505,28987736,30007783,34149323,35483981,35512918,35902169,38155462,38776106,38887950,39269490,39437132","28787505,35483981,38155462","linked_at_registration,google_scholar,nct_match,pubmed_enhanced",undefined
NCT00554333,true,true,"20504306,31682656,31701945",20504306,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT00000700,false,true,null,undefined,,undefined
NCT05457894,false,true,null,,,undefined
NCT02062710,true,true,"25673148,37718235,38020564,38305892,38692749,39222649,39362666",25673148,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match",undefined
NCT01722747,true,true,"27356696,29151809,29757377,37091538,37356810,37908199,38955810,39231690","27356696,29757377,37091538,37908199","pubmed_enhanced,pubmed_naive",undefined
NCT03262233,false,true,null,,,undefined
NCT00023296,true,true,"21910600,23348978,23366482,24916507,26589907,29880507,31684693,35083171,35123061,38316197",24916507,"linked_at_registration,pubmed_naive,google_scholar,nct_match",undefined
NCT04704310,false,true,"38816733,38946215,39104316,39137186",,,undefined
NCT00996437,true,true,"22332211,23370902,25010170,28161147,31788713,32472172,33631120,33956075,35078668,36318455,37603443,38248719","23370902,25010170,28161147,32472172","linked_at_registration,pubmed_enhanced,google_scholar,nct_match,pubmed_naive",undefined
NCT03642353,true,true,"31907625,35533229,39166556,39208712",31907625,"linked_at_registration,google_scholar,nct_match",undefined
NCT05639387,false,true,null,,,undefined
NCT02420210,false,true,39388522,,,undefined
NCT01160614,false,true,null,,,undefined
NCT01343706,true,true,"27378314,29177699,29567399,30541602,32668255,35144038,38857788,39175217,39262288,39373311","27378314,29567399","pubmed_naive,google_scholar",undefined
NCT04746911,false,true,"36809324,36958476,37847480,38258034,38399292,38796268",,,undefined
NCT02350439,true,true,"27930357,34281836,39256419,39329081,39439574,39464007",27930357,"linked_at_registration,google_scholar,nct_match",undefined
NCT00846209,true,true,"18644691,20065199",20065199,pubmed_naive,undefined
NCT00893100,false,true,null,,,undefined
NCT01130480,true,true,"26774907,26775249,27249791,30318734","26774907,26775249,27249791",google_scholar,undefined
NCT01905111,true,true,"25113248,25316657,27262114,29472531,30725402,32178538,33058670,34856395,35216114,36281703",30725402,"linked_at_registration,pubmed_enhanced,google_scholar,nct_match",undefined
NCT02220738,false,true,"27647639,27647640,28490260,29067309,30052328,34440793,34461261,35641420,35932841,36567300",,,undefined
NCT01783743,true,true,26658938,26658938,google_scholar,undefined
NCT01256190,true,true,"25458801,25586331,38695613",25586331,google_scholar,undefined
NCT01739166,true,true,24799539,24799539,"linked_at_registration,nct_match",undefined
NCT04817202,false,true,null,,,undefined
